date,amount,cost_per_gram
2024-04-27T12:01:24.829,0.08,22.0,27d6c498-4eea-4f86-855d-4cb030ba0667
2024-04-27T12:33:09.252,0.08,22.0,584d7bd6-8888-4609-b7d4-20ebd16ce539
2024-04-27T12:47:32.554,0.08,22.0,cfaa8bb1-e3bd-4d37-8723-fcd111dc5c12
2024-04-27T13:06:07.146,0.08,22.0,1672b866-d0b1-4f48-affc-cac53fb91cce
2024-04-27T14:26:39.166,0.08,22.0,a11870e1-e371-419b-8309-da7f7ba7b0cf
2024-04-27T14:43:24.799,0.08,22.0,2533a4ed-aa18-4598-b154-1c86a7aae199
2024-04-27T15:13:00,0.08,22.0,27044c27-ef37-4295-9693-781239d11437
2024-04-27T15:31:10.891,0.08,22.0,81846679-7fc3-4b72-b8bb-4e4f18b9a360
2024-04-27T16:57:29.542,0.08,22.0,e39c3963-750c-42f7-afdd-dead06f5986d
2024-04-27T17:17:03.2,0.08,22.0,ddcd6e81-7492-419b-8309-383c08327d3e
2024-04-27T19:42:03.256,0.07,22.0,276a4265-07e6-477e-ae44-5d2875ea67ba
2024-04-27T20:13:52.043,0.08,22.0,cd3ec0e8-2c62-42d8-89a9-056cfe205393
2024-04-27T20:30:28.79,0.08,22.0,9058ff88-e1c0-4070-8d03-c6432192fce7
2024-04-27T20:55:51.985,0.08,22.0,10d91cf7-fb3f-40a9-8713-dc3521670408
2024-04-27T22:20:28.036,0.08,22.0,a5b095ef-b2c3-4713-be64-5ee0cd7f5cc1
2024-04-27T22:52:45.933,0.08,22.0,422f2bdd-bda8-4c9e-b3a5-cc1f74f7a87c
2024-04-28T09:19:25.082,0.08,22.0,adfc248b-ce8f-4494-9de5-c9440cba9671
2024-04-28T09:55:16.216,0.08,22.0,c4c7fab1-5645-4af4-ac62-484c68091fdf
2024-04-28T10:12:12.517,0.08,22.0,ea7457b7-4a14-486c-8097-acaa8e23767c
2024-04-28T10:44:05.477,0.08,22.0,0ad752b0-c63f-4285-867b-eb8498c79a84
2024-04-28T12:17:38.453,0.08,22.0,c1303ba2-bf5a-4fce-9b73-8ed0ad276fe9
2024-04-28T12:33:45.321,0.08,22.0,40d5fe05-a37d-490f-9e3c-69a8dd80c61f
2024-04-28T13:02:25.241,0.08,22.0,28fa1f09-1a29-4287-8de9-b2d617fcfcd5
2024-04-28T13:31:18.549,0.08,22.0,8e35d197-1ab7-484c-a8f8-a8b5a55e26ec
2024-04-28T13:52:29.122,0.08,22.0,b607d854-aa34-4f75-acb3-e4edc35462a2
2024-04-28T17:33:23.473,0.08,22.0,08bb2180-6771-4bc9-be29-0475754eb8b9
2024-04-28T17:46:13.855,0.08,22.0,f480f738-3e51-4c5f-930a-4a7a18a87033
2024-04-28T17:59:51.384,0.08,22.0,06fd7e65-4c48-42ab-9bd8-4b0074b09bae
2024-04-28T18:36:11.307,0.08,22.0,9fcc2bdd-82f8-4353-9ea7-a4e7de0c262d
2024-04-28T18:53:36.158,0.08,22.0,9d65aacc-c850-4596-8ca1-cba093e47cbd
2024-04-28T21:07:58.602,0.08,22.0,c40a845d-b37a-431a-b022-3d56e8d8d5b9
2024-04-28T21:27:52.564,0.08,22.0,d123bd51-341a-4666-a5a7-555a9afdd95d
2024-04-28T21:43:23.635,0.08,22.0,7c662af8-e052-4d6a-88d6-b21e71c80911
2024-04-28T22:16:19.236,0.08,22.0,d9f8c019-2aad-4bd0-9acd-54751884e85c
2024-04-28T22:33:07.743,0.08,22.0,1cfa78e0-37dc-439c-bd7b-bba5ee87b57d
2024-04-29T09:06:07.814,0.08,22.0,da131e1a-a755-4be6-b958-67d846ceae95
2024-04-29T09:27:36.834,0.08,22.0,a8afe64a-79cb-4603-a5a1-f08bda9dc37b
2024-04-29T11:48:20.189,0.08,22.0,d1fee924-b8c6-4721-b8dd-f28f9ea4c724
2024-04-29T12:10:37.396,0.07,22.0,fab37fe0-673c-4ad2-8075-818ca51d806f
2024-04-29T13:16:47.851,0.08,22.0,de15f48f-e0e7-4309-be39-75748dc270ef
2024-04-29T13:29:43.435,0.08,22.0,2b4cd85c-9fed-4725-b106-837b0115f814
2024-04-29T13:46:30.678,0.08,22.0,6b4af214-afd9-4077-939c-49a45caf1736
2024-04-29T15:28:06.289,0.08,22.0,ce9d0010-fdfe-4dc0-bbf7-0fbc458b0af9
2024-04-29T16:44:52.036,0.08,22.0,612d950f-d799-4a52-ad9c-ae457640d448
2024-04-29T18:04:56.475,0.08,22.0,42ee757c-b664-446c-a86a-c8fa0fdaef4b
2024-04-29T18:22:39.177,0.08,22.0,d108d124-2ad1-4785-a859-95c2cd1fbf52
2024-04-29T18:52:35.04,0.08,22.0,d895a738-ce13-4c23-92d6-b66dc4ad8413
2024-04-29T21:09:45.826,0.07,22.0,83591da4-d34e-4a7d-98e2-f778fbdbd349
2024-04-29T21:34:33.214,0.08,22.0,c8928cc8-f074-461f-92c4-5ad1ce68cf2d
2024-04-29T21:53:38.909,0.08,22.0,e1c473da-ac4d-408d-9b1b-fcf67ca22a28
2024-04-29T22:52:02.343,0.08,22.0,97ff3fda-e986-40ac-8839-0f5c8985132e
2024-04-30T08:55:24.398,0.08,22.0,a4acc663-b57a-4e08-8629-929085fef675
2024-04-30T09:04:21.833,0.08,22.0,2d03b810-81b1-4068-a76b-7549954f6e3c
2024-04-30T11:24:16.041,0.08,22.0,8ae59329-b5d4-4115-91af-5ae29fccf836
2024-04-30T11:40:42.985,0.08,22.0,5e44bd07-322e-4e6d-9558-ed92170e877b
2024-04-30T12:05:58.525,0.08,22.0,24f857ac-fa5a-4b1a-aa28-1c541083674e
2024-04-30T13:45:05.583,0.08,22.0,a5fee026-e802-448e-abfc-217ae410a475
2024-04-30T15:06:55.054,0.08,22.0,086d8808-c322-4685-84ea-19523ac01637
2024-04-30T15:13:04.704,0.08,22.0,124f7c49-7b16-47cc-b21e-b1ab7619c225
2024-04-30T15:22:48.558,0.08,22.0,a9426819-5811-43e7-aa0f-6f35bccc57c4
2024-04-30T16:44:33.083,0.08,22.0,52e49911-fdbf-419a-9ee9-3c96fb33e82f
2024-04-30T19:06:52.297,0.08,22.0,0c0ef197-33e5-41a0-a158-941c4febd759
2024-04-30T19:18:34.223,0.08,22.0,0319e310-1757-4ced-bb56-43cafec52cc3
2024-04-30T19:37:48.366,0.08,22.0,73f13656-e315-468f-9e70-6e27016d980d
2024-04-30T20:51:47.353,0.08,22.0,624a9a5d-f251-41be-af1d-3efef053a063
2024-04-30T20:51:50.443,0.08,22.0,bd3b778a-409a-46d2-98d4-bc68954dbbd0
2024-04-30T21:08:50.449,0.08,22.0,1422e630-8813-48a9-8fe3-842e8d9a31ca
2024-04-30T22:16:24.307,0.08,22.0,14bd34d6-7448-42aa-83ad-d61b15003b8c
2024-04-30T22:34:46.548,0.08,22.0,d5eccc8c-b83c-4159-9d6d-b28657ecda20
2024-04-30T22:49:16.984,0.08,22.0,c2c81051-98fd-4e0d-9da4-d914d2f3a0f3
2024-05-01T09:39:02.365,0.08,22.0,b3267e0b-03b6-4245-b5f1-4891a1a8552b
2024-05-01T10:07:44.286,0.08,22.0,10fa691d-1aaa-4bd3-ab34-f4e812a422e3
2024-05-01T10:17:44.499,0.08,22.0,423fe95f-12c2-4645-bb00-5bbdfd4aef48
2024-05-01T12:05:46.673,0.08,22.0,47fd0e42-74fb-4587-9fa3-d6141a4558f9
2024-05-01T12:23:04.716,0.08,22.0,0db8b866-bc33-4624-a0a1-ce151400c29d
2024-05-01T12:36:32.781,0.08,22.0,9447683c-8047-4e3f-a8fa-f405b8fcf2ed
2024-05-01T13:05:57.203,0.08,22.0,6b942685-7778-4965-aa1a-2aa682f13c27
2024-05-01T14:27:38.045,0.08,22.0,51511140-ff52-48c2-8154-f7cfd8b55c03
2024-05-01T14:44:58.683,0.08,22.0,83d58a81-f2c1-49df-b230-163742f30a45
2024-05-01T15:20:05.841,0.08,22.0,3f960808-4132-4113-856c-5b8f9c8e05b0
2024-05-01T16:39:11.961,0.08,22.0,0d3d824f-f02c-4d90-9881-29cafd9c76ac
2024-05-01T17:06:33.55,0.08,22.0,7a6c7338-d87b-4abb-a805-f4066222401f
2024-05-01T17:27:06.265,0.07,22.0,76ef7f9e-c35c-4bbc-9f38-10d69dce75a1
2024-05-01T18:42:57.183,0.08,22.0,92ce49e1-3a7b-4ff7-8200-a260badfae3e
2024-05-01T19:02:58.746,0.08,22.0,b5dc7c0a-24fa-44af-ba56-69f5d283d64f
2024-05-01T20:45:12.986,0.08,22.0,15650d7a-5344-47e5-90e0-e6fc6b6a2e3c
2024-05-01T20:58:01.552,0.08,22.0,d1a1d5d3-cfa2-432d-8f18-79381f09a37a
2024-05-01T21:15:53.544,0.08,22.0,7fd1c298-64f8-4b42-916d-4ad3392224a7
2024-05-01T22:05:57.557,0.08,22.0,ca6d07d0-ad74-469f-9b34-330c66b50f39
2024-05-01T22:19:54.693,0.08,22.0,53193ef2-678e-4f75-a6ea-e34031fefe85
2024-05-01T23:36:55.832,0.08,22.0,7b0301bb-e0db-4a3e-9cc1-feb885934f4b
2024-05-02T08:43:36.454,0.08,22.0,2b9b35b3-b0fd-4957-8ae5-6354afa9b237
2024-05-02T08:57:47.196,0.08,22.0,2423629f-5409-4f1c-a3bd-af37bcc3f60f
2024-05-02T11:35:31.901,0.08,22.0,6f09dfb4-20a7-4b42-b02c-6d2a920174f1
2024-05-02T11:49:30.584,0.08,22.0,2fbb578d-3103-4112-bbbb-05ec38be6f7d
2024-05-02T12:23:46.727,0.08,22.0,c9c1a144-190f-4c64-9718-acd2b55df1bc
2024-05-02T12:57:39.113,0.08,22.0,8034e231-199f-423e-ad3c-192aed4f8575
2024-05-02T13:52:58.753,0.08,22.0,bd2ee1d2-3bff-4d8a-8314-8f3a19db7fc0
2024-05-02T14:07:00.573,0.08,22.0,af8b42e4-6a05-4b8f-965e-1a983f0ce3d4
2024-05-02T15:14:24.692,0.08,22.0,87e242d9-67bc-4a50-8e70-77e3aa72c63f
2024-05-02T15:31:23.039,0.08,22.0,849fe366-1e6b-451e-ab5e-c27082624717
2024-05-02T16:57:42.238,0.08,22.0,381771d1-89b8-437b-b326-12a2e8e67867
2024-05-02T18:17:14.519,0.08,22.0,b0db403a-431e-4692-b433-1439316f9c8a
2024-05-02T18:30:16.143,0.08,22.0,17bf4a6d-e490-4d0f-a4de-e0e9257f369e
2024-05-02T20:52:50.93,0.08,22.0,3964985e-2cc7-42aa-a76f-ae81cd275a6c
2024-05-02T21:08:27,0.08,22.0,5693817a-b936-44c1-84ad-0f378be56820
2024-05-02T21:34:31.51,0.08,22.0,d29ba159-2c03-4a09-9e6a-2ce1b0ad0e0c
2024-05-02T22:44:02.207,0.08,22.0,99e7c804-da44-47cf-a081-7861e48906cc
2024-05-02T23:05:26.382,0.08,22.0,eac83996-2b36-4a18-8554-5fafcfe13208
2024-05-03T08:52:02.568,0.08,22.0,a9ef64d8-24c7-487f-b68c-0c918e4db02d
2024-05-03T09:02:09.167,0.08,22.0,29cbe59f-e56f-4572-8b50-ee682be5c58a
2024-05-03T09:13:11.373,0.08,22.0,41043e06-e88c-46d6-912b-d601e7575de8
2024-05-03T11:56:50.302,0.08,22.0,44c78f2e-9a48-420f-90e0-00d9d2868d49
2024-05-03T12:16:32.565,0.08,22.0,c2358773-1c2c-4e01-8f30-2ee56d8b60d1
2024-05-03T13:49:54.123,0.08,22.0,3216974f-00d7-4dbd-a7a5-765fb4bcc3db
2024-05-03T14:10:52.018,0.08,22.0,74760ce0-0451-4de4-8509-082f6f8e9cdb
2024-05-03T16:41:17.263,0.07,22.0,fff4a3e5-e6e4-4ede-b501-021d09aef94d
2024-05-03T16:59:10.793,0.08,22.0,831ab952-0e77-44af-80b0-023a27ef5cd3
2024-05-03T17:18:32.311,0.08,22.0,6192c58a-4927-47b1-b9f8-2e954fb49680
2024-05-03T19:04:46.082,0.08,22.0,3a3bb8ec-c47a-4bad-b2bc-7bd63d4f4e24
2024-05-03T21:13:36.732,0.08,22.0,ceb4bc65-bd9b-4007-8e4a-85792df6c2d5
2024-05-03T21:31:50.163,0.08,22.0,8ee16d09-a5f3-43ea-8f73-c06d276ca481
2024-05-03T21:46:33.159,0.06,22.0,88163db0-7b09-41bf-97bb-763553759573
2024-05-03T22:34:57.841,0.1,22.0,dd30fc04-807d-46d3-b9b4-ca8d35078654
2024-05-03T23:21:00.364,0.1,22.0,4e17e58c-10cd-46a1-8255-6ee252205bf6
2024-05-03T23:36:00.336,0.08,22.0,be84488c-c3a1-445a-ae0c-d76894fce319
2024-05-04T00:19:32.726,0.1,22.0,bbe7cd2c-42d9-4a9e-a9d9-b4e8628e4c55
2024-05-04T00:47:56.776,0.1,22.0,ff6de0ad-b0ff-4973-968b-aeb52ad9a7c5
2024-05-04T09:43:10.976,0.08,22.0,9f53830c-337a-4b88-a1ee-3a9b8522da14
2024-05-04T10:02:26.438,0.08,22.0,62f02f04-95e8-4f48-8360-2c5cff6593c0
2024-05-04T10:17:53.762,0.08,22.0,3012e7a6-8a68-4e97-abc4-a0e62dcffdbe
2024-05-04T11:20:13.101,0.08,22.0,4915a158-398d-460c-95b4-9020879e0d43
2024-05-04T11:38:49.535,0.07,22.0,6d2858e5-521a-4eb9-a78e-cb2e40a52cfc
2024-05-04T12:00:21.303,0.08,22.0,f38d1cab-633e-4e95-9d19-f24f3e66ce2d
2024-05-04T12:27:32.645,0.08,22.0,ba34bdad-ac7b-45e9-b5f8-5503e18742e8
2024-05-04T12:41:11.302,0.08,22.0,4d5afd4a-02a5-45bc-8683-3f3dfb3a4268
2024-05-04T14:01:56.323,0.1,22.0,0916e7df-d168-4464-b917-abfef08da06c
2024-05-04T14:37:34.055,0.1,22.0,01738749-ba02-4730-8578-2f4aab8962a0
2024-05-04T15:23:38.736,0.08,22.0,c376329f-1965-4d44-9e20-ae4c1fcd3c33
2024-05-04T15:36:19.758,0.08,22.0,13e284d5-8ea2-4190-9fac-62a71c22001f
2024-05-04T19:13:21.334,0.1,22.0,667855bf-77a6-42db-bab2-2c00071b0162
2024-05-04T20:44:28.995,0.1,22.0,e1d9e670-d14c-4994-b0d5-87365cd56184
2024-05-04T23:01:10.519,0.1,22.0,9842b4b4-9b1a-45b2-84e0-53fcc1b3e81e
2024-05-04T23:01:21.107,0.1,22.0,d19268c3-a5eb-45be-baf0-9819d5eb887d
2024-05-05T01:00:08.526,0.1,22.0,8876e222-9df7-4d0e-b26b-8a3d01e61982
2024-05-05T00:30:00,0.1,22.0,f9414323-5f1f-4866-854b-97d443ee3de1
2024-05-05T11:11:35.461,0.08,22.0,7bf2f065-2d5e-4ab5-b41a-35eb161711e1
2024-05-05T12:04:14.744,0.08,22.0,07b648ac-979f-49cd-9f21-f084420ecd49
2024-05-05T12:13:43.737,0.08,22.0,2b1e4777-7e4e-46dc-a559-9c06c0166f3a
2024-05-05T13:12:29.024,0.1,22.0,917c507d-288c-48c4-ad5f-dfd05e1040c7
2024-05-05T13:35:23.719,0.1,22.0,327d552f-015e-4fb1-8543-5e413442cae8
2024-05-05T14:19:34.831,0.1,22.0,e695b7a4-6c3f-4012-8537-cf6551cc3531
2024-05-05T16:56:44.146,0.08,22.0,d9ae4cfe-bc41-4a29-85de-5fd6d4e35c43
2024-05-05T17:22:24.667,0.1,22.0,1ce7bcef-acac-46c9-a593-18088420d547
2024-05-05T18:43:37.148,0.1,22.0,13b31c4e-5e5d-4085-ba65-a4da58ae9e77
2024-05-05T20:18:00,0.08,22.0,828419e9-f51d-44ac-9005-5f11c21b9817
2024-05-05T19:39:06.233,0.1,22.0,6d62be5a-d056-4c1f-b4bd-7b45b657c878
2024-05-05T21:08:38.174,0.08,22.0,5fe343d0-e44d-43fb-a73c-e5b3e4a65223
2024-05-05T22:26:44.287,0.08,22.0,c9a52a20-1412-4885-98c1-076f06d32406
2024-05-05T23:32:04.22,0.08,22.0,c91e1376-b3aa-4dde-bd4b-61975ca733c5
2024-05-06T11:08:38.133,0.07,22.0,419a542f-0f55-4990-8b2f-d1f4a743bf4a
2024-05-06T11:58:15.089,0.08,22.0,9f1913ea-e99a-4659-9230-b832e2cbf64e
2024-05-06T12:17:36.423,0.08,22.0,b8bf282d-b077-4dd5-b2da-69b2c14e15b5
2024-05-06T12:35:12.739,0.08,22.0,32a93c63-1d01-4acd-b7e2-000f2924618f
2024-05-06T13:38:55.854,0.07,22.0,a6f637f8-f035-4767-b84e-10a6b917d40f
2024-05-06T18:10:51.25,0.08,22.0,9ebe549d-f5a4-4af6-af9a-255435d8504e
2024-05-06T18:32:02.741,0.08,22.0,aa6d8675-37b9-4801-a2a3-dacb6bd75bfe
2024-05-06T18:56:27.197,0.08,22.0,92f247dd-c940-4a52-8908-ad23dbb171b6
2024-05-06T19:28:15.956,0.08,22.0,09e53c49-4089-4d71-a38a-92a1eaf11d46
2024-05-06T21:43:39.587,0.07,22.0,cef2278d-9454-4abd-b8fe-52ca527e1400
2024-05-06T22:36:49.834,0.08,22.0,a985c584-a454-4098-be12-b929af81e1b6
2024-05-06T22:52:13.268,0.08,22.0,803bf881-0448-4310-af21-465f4fbc7901
2024-05-07T09:06:30.228,0.08,22.0,596587ed-a5ef-4ef7-bd60-b70d1919e3e8
2024-05-07T11:49:55.085,0.08,22.0,40b93e00-d38e-4706-9622-8d136244daed
2024-05-07T12:04:38.684,0.08,22.0,618447dd-c799-4532-adca-7436a402fcfe
2024-05-07T13:06:48.69,0.08,22.0,18da1573-e0bb-4b7e-8941-ccd17fe19991
2024-05-07T15:03:42.519,0.08,22.0,6db84b03-3a3f-401d-8226-a3b6901e10fc
2024-05-07T15:18:19.217,0.08,22.0,910edbbe-d3a7-4954-b894-3238bde96ad1
2024-05-07T16:28:10.338,0.08,22.0,4304c37e-a8a8-4345-844b-43da015cbef4
2024-05-07T17:36:58.147,0.08,22.0,d06b79d8-62c7-40b1-b59a-8dc31b269ed0
2024-05-07T18:15:19.386,0.08,22.0,09d158bc-61b2-407e-b0b6-01ce7ad722e1
2024-05-07T18:47:42.496,0.08,22.0,a877d1f5-81f5-41d0-bcf0-0b0e57f54c1a
2024-05-07T21:11:57.584,0.1,22.0,33c3025b-028b-4722-9cfa-6f86a894a577
2024-05-07T21:39:08.373,0.1,22.0,bd5f8d0e-f505-481c-a244-13084cbafb08
2024-05-07T22:26:35.313,0.1,22.0,691ca009-a046-43cd-8c0b-dd22996066ed
2024-05-08T00:01:38.514,0.1,22.0,1afcbc53-0793-4cdc-b859-80550e1fde51
2024-05-08T00:38:32.297,0.1,22.0,03396e1a-d02a-4b87-a0b4-f0556712ded6
2024-05-08T09:34:22.294,0.3,22.0,3c5df6d9-53e1-4ba2-addf-52ec4a0fe1e6
2024-05-08T10:32:07.903,0.3,22.0,9d3a4e41-85f6-446b-9e39-f933d5106c8f
2024-05-08T12:41:00.883,0.15,22.0,780bd3b1-4253-4c00-a4a3-6df0330bd912
2024-05-08T14:22:32.713,0.1,22.0,4149bd11-7724-4bf4-b84a-ff5702f585cb
2024-05-08T15:30:48.238,0.1,22.0,cff49009-82e6-4bca-ad84-a27fcff3ae20
2024-05-08T16:29:23.012,0.1,22.0,e61059b9-f2b9-4003-a2b1-0669f8341036
2024-05-08T18:01:00,0.1,22.0,9afb9c81-00c3-4de4-9ad9-3893e96e2036
2024-05-08T18:27:46.544,0.2,22.0,8290e6b5-d1b7-4e93-a2d7-86e5864ba78a
2024-05-08T19:06:32.622,0.1,22.0,7016fac0-902d-407d-8138-5604e178547f
2024-05-08T19:53:56.539,0.1,22.0,265bd7bc-bd39-4ece-8cd6-95dbd9e4aec2
2024-05-08T21:03:59.676,0.1,22.0,2a95fe5a-49c2-472f-a18f-39d1135db69b
2024-05-08T21:53:15.625,0.1,22.0,9dc36fb4-3a5f-406e-941f-82907c29b8b5
2024-05-08T22:45:27.803,0.1,22.0,9b40c987-b9d3-4ec1-901e-c5c20af89805
2024-05-09T09:41:37.133,0.2,22.0,5677845a-432e-4d2a-a613-d4c98a9da146
2024-05-09T11:42:52.116,0.1,22.0,b62d244e-b628-4924-86b8-2b20d5c21bd4
2024-05-09T12:48:55.642,0.1,22.0,6bd3efb8-f9ae-4358-89a0-6f7792f56532
2024-05-09T13:34:58.057,0.1,22.0,3c5dde7b-8a1e-4c6d-b0e6-f31a19710c14
2024-05-09T18:17:31.836,0.08,22.0,4447e2dc-0833-4a70-a9d6-a92856e1e412
2024-05-09T18:31:48.827,0.08,22.0,c24af8b9-da35-4f88-95bc-008d7f00eb8f
2024-05-09T19:26:46.146,0.08,22.0,24d08ced-a848-4724-b53b-7953b77dba42
2024-05-09T22:04:23.856,0.08,22.0,34a17f24-e382-436c-be8a-a108730071b6
2024-05-10T00:05:00.419,0.08,22.0,6b7a1544-1655-464a-848d-acc0d5852ae6
2024-05-10T09:39:05.326,0.08,22.0,cf8519d2-4ac8-411f-a821-eb550e8df97e
2024-05-10T09:59:25.098,0.08,22.0,7c9d4185-2707-4ef0-8907-91e39af80769
2024-05-10T11:49:20.578,0.08,22.0,2cee8e17-6ea6-4328-a2e4-78581e2423df
2024-05-10T12:09:45.27,0.08,22.0,3efac537-955b-450c-9271-9e70f8c4e0ce
2024-05-10T14:13:58.683,0.08,22.0,9093c015-d08b-41c5-8b1b-f045025a3ab4
2024-05-10T15:26:13.382,0.08,22.0,e76e99c4-5d38-4a88-abc3-341ad6d4c672
2024-05-10T15:44:04.724,0.08,22.0,255011d5-7464-403b-bcbd-60f91ab8a4ea
2024-05-10T18:18:54.516,0.08,22.0,c564a693-111d-4cca-bb14-36e8387b6f38
2024-05-10T18:58:00.392,0.08,22.0,d3c5c34c-65bd-4b31-8680-4132815b878c
2024-05-10T19:48:57.334,0.08,22.0,9e1fad07-73f9-4e81-9d26-5aab3a98d291
2024-05-10T23:06:40.569,0.2,22.0,68c4f18f-9dcd-4593-acf4-896633d68a9f
2024-05-10T23:47:54.46,0.1,22.0,ce87c0d3-1ce9-45a8-b88b-2d0187495d22
2024-05-11T01:03:33.853,0.1,22.0,eeea7146-94a4-4047-99f9-fe2d69a50a24
2024-05-11T11:34:28.127,0.08,22.0,d464fa46-4cce-40ff-b9c5-9a1dd1b9bbdd
2024-05-11T13:19:30.863,0.1,22.0,e1be253b-8934-4e27-ae1f-34bcf1cce40e
2024-05-11T14:09:42.268,0.1,22.0,c3191cb2-1417-4ca5-b6c8-78d7c163e19f
2024-05-11T16:40:42.992,0.08,22.0,35d8de83-9d5a-4769-a08a-4189a634ac3d
2024-05-11T19:03:45.385,0.1,22.0,180e529c-f803-450c-a5da-26744f4aec4a
2024-05-11T18:00:00,0.1,22.0,9b3d2845-5364-411f-866a-384e742f5472
2024-05-11T20:35:26.035,0.1,22.0,f2ca876d-f72b-4549-aa1d-54b00ea654f7
2024-05-11T22:08:08.342,0.08,22.0,3500f1df-1358-4424-a185-4fca36d97d91
2024-05-11T23:14:12.066,0.08,22.0,3f4eb7f3-bc02-4a62-ac59-331373edf071
2024-05-12T09:40:54.263,0.08,22.0,b9c34c3a-171d-4313-a274-179317e6fdd4
2024-05-12T11:17:28.721,0.1,22.0,670c1f5c-4f0b-4374-a5cb-a1a1d03fd15a
2024-05-12T11:46:46.722,0.1,22.0,9dc3a225-8e2c-4127-81dc-34658e19c8c2
2024-05-12T16:55:16.049,0.08,22.0,2080e055-b52a-45aa-95d6-1b87f4c2e53e
2024-05-12T19:00:15.568,0.08,22.0,c8533452-4c6e-4de4-ad02-871098a8376a
2024-05-12T20:58:44.013,0.08,22.0,ed2dc553-7cd4-4dac-8618-ff53d5ea4ba2
2024-05-12T21:40:00,0.08,22.0,0f6db581-e961-46a9-9741-28c23603a1e1
2024-05-12T22:56:00,0.08,22.0,2392298f-efe2-4fe1-aa77-397a9436c163
2024-05-13T08:25:34.509,0.08,22.0,8c81e60a-a0e7-4ec9-81f5-866319602922
2024-05-13T11:15:08.628,0.08,22.0,204bc088-8ca0-4473-9390-f7a2a06d5833
2024-05-13T12:27:55.929,0.08,22.0,08db6a52-17cd-4ea7-8f5e-fb6b01411d90
2024-05-13T12:54:53.101,0.08,22.0,ffec2745-f3b6-4c54-831b-f4b50d1f761a
2024-05-13T13:30:59.601,0.08,22.0,ac0b81c6-7d7b-4493-9275-93d5b46d6186
2024-05-13T15:26:35.776,0.08,22.0,e174250b-6991-4739-a4d3-257522d905ea
2024-05-13T15:51:49.281,0.08,22.0,6402a942-c0f8-409b-84d7-429610dcf2e7
2024-05-13T18:25:00,0.08,22.0,88448d8f-73b1-488d-9a8b-aed5a111bb4a
2024-05-13T20:02:05.276,0.08,22.0,3d2ee6a0-4605-4ee3-a230-030aed57ed51
2024-05-13T21:25:02.206,0.08,22.0,8ba02e05-1b4e-4cd1-a385-1d56ec7fface
2024-05-13T22:05:52.429,0.08,22.0,b49ea4f5-6b1b-4373-b1ad-5f67b71cc28e
2024-05-13T23:27:18.111,0.08,22.0,76696d37-745f-4749-8d50-1dd5f750260c
2024-05-13T23:43:58.751,0.08,22.0,f37245f8-9f48-43dd-8b8c-6cf4dbc73fa7
2024-05-14T10:12:26.705,0.08,22.0,6714ac1c-6d84-47dd-b29b-6c79b3738782
2024-05-14T10:41:05.257,0.08,22.0,28f29cce-2cf6-4b5f-af9e-ce32dd46c775
2024-05-14T12:15:01.265,0.08,22.0,5a461101-2d28-4140-a4af-7a0ca504c6d3
2024-05-14T12:36:57.012,0.08,22.0,996d308c-d055-4dd0-8032-24da235affb3
2024-05-14T13:14:35.753,0.08,22.0,19e2cfe5-3f3c-49ea-89b4-27cf63a3536c
2024-05-14T16:02:32.759,0.08,22.0,29ea1031-959a-4175-97e2-f0df868a976d
2024-05-14T17:15:17.885,0.08,22.0,6eedb99e-cdae-4250-9d0d-1f7452d83733
2024-05-14T17:33:54.188,0.08,22.0,e3d6af0d-046f-408b-838e-1bb3031715a5
2024-05-14T18:33:31.989,0.08,22.0,681a6348-155b-445d-a45d-75fb8eb9a40d
2024-05-14T19:35:52.959,0.08,22.0,db479752-6a71-4c4c-81cb-9a697e42cf97
2024-05-14T21:47:57.974,0.08,22.0,40d35f47-a2a9-4b02-86b4-ce2b5b6c698f
2024-05-14T23:53:47.064,0.08,22.0,574eda00-0aed-4f71-ab7e-533a20497a6d
2024-05-15T00:05:58.95,0.08,22.0,26b39ed2-f9e4-47c9-b7e8-d8e4e4bf9083
2024-05-15T00:19:03.442,0.08,22.0,7c4ec3f2-91de-4c8b-bd5a-f09af015382f
2024-05-15T09:54:03.18,0.08,22.0,19206292-9e01-45c5-827f-e901fc451000
2024-05-15T10:31:57.785,0.08,22.0,81a76de5-36ce-47ec-813b-baaa07724355
2024-05-15T10:42:05,0.08,22.0,c846bc4c-f36e-427f-85e3-6a3130b7fd9b
2024-05-15T11:59:35.569,0.08,22.0,6d25a548-f7ca-4f25-9bd3-ba1223f3d88a
2024-05-15T16:51:02.259,0.08,22.0,3706db34-4bf4-4785-b9f9-d13fef848bc9
2024-05-15T17:08:07.329,0.08,22.0,9c81a036-3e0e-44c2-8c91-f8bd74cf955e
2024-05-15T18:10:29.35,0.08,22.0,77054bba-ef07-4b17-991f-ee1737a36139
2024-05-15T20:08:01.482,0.08,22.0,fddc2cb5-0ac3-46b4-8604-74b086f0cb4a
2024-05-15T20:41:20.426,0.08,22.0,a799028b-034e-4628-a616-34876dbaa0ec
2024-05-15T22:04:58.951,0.08,22.0,4af695c5-8303-4e7e-b527-5d0c13c33587
2024-05-15T22:48:52.767,0.08,22.0,a1920442-6145-4f88-a7f1-2219dd318b16
2024-05-16T09:24:52.829,0.08,22.0,bd4d9145-efd0-42e3-89d8-aeac9f9c4089
2024-05-16T09:42:10.321,0.08,22.0,8f53465d-9ea8-4ed6-87bc-1ef4ac8f5008
